2025-03-15 07:09:46 root         INFO     Starting GetRecords Consumer
2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': 'fd71355e-769c-409d-86a4-064d01695035', 'customer_number': 350, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 53297, 'browse_history': [{'product_code': 'S12_3990', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301336725241839835373761664001245202
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': 'fd71355e-769c-409d-86a4-064d01695035', 'customer_number': 350, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 53297, 'browse_history': [{'product_code': 'S12_3990', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 197543), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722062876345935634948910909103448972354276818946 to Shard shardId-000000000000


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': 'f3b3b4c0-9025-489a-b2a5-8f0f7905c9eb', 'customer_number': 329, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 84917, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_2824', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_4721', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49661430595082433185499867326157274360031447288414994466
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': 'f3b3b4c0-9025-489a-b2a5-8f0f7905c9eb', 'customer_number': 329, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 84917, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_2824', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_4721', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 269759), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 7, 'total_different_products': 3}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572106846483604279028644577298 to Shard shardId-000000000001


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': 'd6172d9f-4c2f-4cf9-b448-e9347e2fb486', 'customer_number': 210, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 92860, 'browse_history': [{'product_code': 'S24_3856', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_3816', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S700_2834', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3320', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49661430595082433185499867327724042222252007111151058978
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': 'd6172d9f-4c2f-4cf9-b448-e9347e2fb486', 'customer_number': 210, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 92860, 'browse_history': [{'product_code': 'S24_3856', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_3816', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S700_2834', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3320', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 292376), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 8, 'total_different_products': 5}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572123771445078883837090463762 to Shard shardId-000000000001


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': '05d71b4b-dbba-4d38-a229-e1017ff1476b', 'customer_number': 176, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 68093, 'browse_history': [{'product_code': 'S12_3891', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_1046', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1589', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49661430595082433185499867332845051994139577394718048290
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': '05d71b4b-dbba-4d38-a229-e1017ff1476b', 'customer_number': 176, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 68093, 'browse_history': [{'product_code': 'S12_3891', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_1046', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1589', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 314747), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572143114258192717903885762578 to Shard shardId-000000000001


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': '7470b34a-48cf-418d-a722-6d702ca04788', 'customer_number': 266, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 98750, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49661430595082433185499867343041132356769362465530052642
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': '7470b34a-48cf-418d-a722-6d702ca04788', 'customer_number': 266, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 98750, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 337896), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 8, 'total_different_products': 2}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572161248145486937410225831954 to Shard shardId-000000000001


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': 'f689a944-7dcd-49e5-88eb-a673b97656d5', 'customer_number': 170, 'city': 'NYC', 'country': 'USA', 'credit_limit': 76608, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2319', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2466', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49661430595082433185499867347476681188935437938319163426
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': 'f689a944-7dcd-49e5-88eb-a673b97656d5', 'customer_number': 170, 'city': 'NYC', 'country': 'USA', 'credit_limit': 76608, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S700_1691', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_2319', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2466', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 356236), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 16, 'total_different_products': 4}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572176964181141927589497012242 to Shard shardId-000000000001


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': '8819fe1c-464a-4142-b0dd-39ce7b1bf5d8', 'customer_number': 220, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 92860, 'browse_history': [{'product_code': 'S700_2466', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_1889', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49661430595082433185499867349184893372050909443215327266
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': '8819fe1c-464a-4142-b0dd-39ce7b1bf5d8', 'customer_number': 220, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 92860, 'browse_history': [{'product_code': 'S700_2466', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_1889', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 380769), 'overall_product_quantity': 19, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572198724845894990914641723410 to Shard shardId-000000000001


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': '1a09a166-603b-4140-858d-daeacb5e6586', 'customer_number': 294, 'city': 'Köln', 'country': 'Germany', 'credit_limit': 121054, 'browse_history': [{'product_code': 'S18_1662', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S10_4698', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S50_1392', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49661430595082433185499867349534272933919537343424888866
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': '1a09a166-603b-4140-858d-daeacb5e6586', 'customer_number': 294, 'city': 'Köln', 'country': 'Germany', 'credit_limit': 121054, 'browse_history': [{'product_code': 'S18_1662', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S10_4698', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S50_1392', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 407743), 'overall_product_quantity': 27, 'overall_in_shopping_cart': 15, 'total_different_products': 4}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572243455101220732194105851922 to Shard shardId-000000000001


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': '51994eae-3bfd-4193-874d-2556a06c94f8', 'customer_number': 206, 'city': 'Oslo', 'country': 'Norway', 'credit_limit': 50087, 'browse_history': [{'product_code': 'S72_1253', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698397971301259995290351920973086770
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': '51994eae-3bfd-4193-874d-2556a06c94f8', 'customer_number': 206, 'city': 'Oslo', 'country': 'Norway', 'credit_limit': 50087, 'browse_history': [{'product_code': 'S72_1253', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 496987), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 8, 'total_different_products': 1}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572300274614742619765317042194 to Shard shardId-000000000001


2025-03-15 07:09:59 root         INFO     Read User Session {'session_id': 'e302b464-5ad5-49cc-b3d7-e40205ee4dd7', 'customer_number': 108, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 107988, 'browse_history': [{'product_code': 'S18_1889', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2000', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49661430595104733930698397980236430728062078418969165874
2025-03-15 07:09:59 root         INFO     Processed User Session {'session_id': 'e302b464-5ad5-49cc-b3d7-e40205ee4dd7', 'customer_number': 108, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 107988, 'browse_history': [{'product_code': 'S18_1889', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2000', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 9, 59, 523563), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 13, 'total_different_products': 4}
2025-03-15 07:09:59 root         INFO     Produced record 49661430722085177091134165572319617427856453832112341010 to Shard shardId-000000000001


2025-03-15 07:10:01 root         INFO     Read User Session {'session_id': '5875d29b-210a-4930-bc10-d838a183c322', 'customer_number': 441, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 107619, 'browse_history': [{'product_code': 'S32_4289', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49661430595037831695102806149582074608285300656724508674
2025-03-15 07:10:01 root         INFO     Processed User Session {'session_id': '5875d29b-210a-4930-bc10-d838a183c322', 'customer_number': 441, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 107619, 'browse_history': [{'product_code': 'S32_4289', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_3949', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 1, 625515), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 8, 'total_different_products': 4}
2025-03-15 07:10:01 root         INFO     Produced record 49661430722062876345935634950582853511976004709053890562 to Shard shardId-000000000000


2025-03-15 07:10:01 root         INFO     Read User Session {'session_id': '81a69c4b-1801-4606-87c5-a0ecf16e4488', 'customer_number': 216, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 75325, 'browse_history': [{'product_code': 'S32_4485', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49661430595037831695102806165306572744012786317857390594
2025-03-15 07:10:01 root         INFO     Processed User Session {'session_id': '81a69c4b-1801-4606-87c5-a0ecf16e4488', 'customer_number': 216, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 75325, 'browse_history': [{'product_code': 'S32_4485', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 1, 651995), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 16, 'total_different_products': 3}
